Date,ppt_min,ppt_max,ppt_mean,ppt_median,tmean_mean,tmean_median,tmin_min,tmax_max,tdmean_mean,tdmean_median,vpdmin_min,vpdmax_max,Fpar_max,Fpar_mean,Fpar_median,Cloud_state_max,Cloud_state_mean,Cloud_state_median,area,distNum,CD,Lai_median_smoothed,VoLTEDropRateMarket_low_smoothed,VoLTEDropRateMarket_mean_smoothed
12/14/2017,0,5.921,0.349743316,0,-9.522898854,-8.804001,-21.874,3.053,-14.51694652,-14.103,0,2.116,72.5,28.97630789,28.75,1,0.415399709,0.5,NE,NH_2,NE_NH_2,6.343682028,0.181220479,0.210396184
12/15/2017,0,0.386,0.001459893,0,-12.14482007,-11.50500075,-27.654,-1.545,-18.43170187,-18.107,0,3.556,78,30.04545455,30,1,0.400826446,0.5,NE,NH_2,NE_NH_2,6.312984511,0.18065991,0.20964872
12/16/2017,0,1.798,0.074167112,0,-11.33652461,-11.121001,-26.638,-2.895,-13.95745187,-13.774,0.042,3.046,72.75,30.66837662,30.75,1,0.378119835,0.375,NE,NH_2,NE_NH_2,6.284022322,0.180129858,0.208924315
12/17/2017,0,3.099,0.214688503,0,-10.17921704,-9.925001,-25.788,1.116,-13.91772995,-13.9675,0,3.681,67.5,31.2912987,31.5,1,0.355413223,0.25,NE,NH_2,NE_NH_2,6.256746678,0.179629845,0.208222982
12/18/2017,0,1.48,0.154430481,0,-11.60888824,-11.4530005,-24.53,-1.76,-16.41380348,-16.094,0,3.512,62.25,31.91422078,32.25,1,0.332706612,0.125,NE,NH_2,NE_NH_2,6.231108794,0.17915939,0.207544734
12/19/2017,0,19.103,3.206605615,2.5435,-6.616113934,-6.01550025,-18.502,3.781,-7.633839572,-6.979,0,2.369,57,32.53714286,33,1,0.31,0,NE,NH_2,NE_NH_2,6.207059884,0.17871801,0.206889583
12/20/2017,0,16.353,2.220371658,1.508,0.20665375,0.38400002,-12.17,10.37,-1.816959893,-1.301,0,6.729,55.5,30.4723868,31.25,1,0.315066462,0,NE,NH_2,NE_NH_2,6.184551163,0.178305228,0.206257541
12/21/2017,0,5.317,0.143862299,0,-4.353010871,-4.0325,-16.947,5.889,-10.4735869,-10.1815,0.109,5.697,54,28.40763073,29.5,1,0.320132924,0,NE,NH_2,NE_NH_2,6.163533848,0.17792056,0.205648622
12/22/2017,0,12.173,1.032528075,0.151,-8.943335974,-8.707001,-24.297,0.285,-15.55066979,-15.3245,0,4.187,52.5,26.34287467,27.75,1,0.325199387,0,NE,NH_2,NE_NH_2,6.143959152,0.177563528,0.205062838
12/23/2017,0.575,22.708,9.707477273,9.85,-8.167802489,-7.6130004,-21.216,0.435,-10.20762701,-9.687,0,1.924,51,24.27811861,26,1,0.330265849,0,NE,NH_2,NE_NH_2,6.125778292,0.177233649,0.204500202
12/24/2017,3.987,26.187,13.35069786,13.5865,-2.303032176,-2.282,-11.441,7.681,-2.98827139,-2.7485,0,2.262,56.5,25.97767648,27.25,1,0.378053204,0.125,NE,NH_2,NE_NH_2,6.108942482,0.176930445,0.203960726
12/25/2017,0,15.465,4.460442513,4.241,-4.614329041,-4.40350035,-14.156,2.024,-8.235236631,-7.9585,0.044,3.332,62,27.67723435,28.5,1,0.425840559,0.25,NE,NH_2,NE_NH_2,6.093402938,0.176653433,0.203444423
12/26/2017,0,30.19,7.701339572,6.282,-7.437990959,-7.02850025,-17.406,0.918,-11.32540107,-11.1635,0,3.241,67.5,29.37679222,29.75,1,0.473627915,0.375,NE,NH_2,NE_NH_2,6.079110874,0.176402134,0.202951305
12/27/2017,0,1.879,0.071093583,0,-13.98745115,-13.73850075,-27.509,-1.473,-19.41027273,-19.337,0.012,3.644,73,31.07635009,31,1,0.52141527,0.5,NE,NH_2,NE_NH_2,6.066017506,0.176176066,0.202481386
12/28/2017,0,0.484,0.003643048,0,-17.48236295,-17.2575005,-30.105,-6.543,-23.8110254,-23.609,0.025,2.288,73,32.00494628,32.25,1,0.522051868,0.5,NE,NH_2,NE_NH_2,6.054074049,0.17597475,0.202034678
12/29/2017,0,0.553,0.00417246,0,-20.66099542,-20.3090005,-32.256,-12.43,-26.25124733,-26.1225,0.024,1.533,73,32.93354246,33.5,1,0.522688466,0.5,NE,NH_2,NE_NH_2,6.043231719,0.175797704,0.201611193
12/30/2017,0,11.332,0.467096257,0,-20.18607288,-20.404,-32.437,-10.419,-24.07831684,-24.1335,0.028,1.563,73,33.86213864,34.75,1,0.523325064,0.5,NE,NH_2,NE_NH_2,6.033441729,0.175644448,0.201210945
12/31/2017,0,1.779,0.294526738,0,-18.43474529,-18.467,-31.52,-8.794,-21.94705348,-22.021,0.01,1.416,73,34.79073482,36,1,0.523961661,0.5,NE,NH_2,NE_NH_2,6.06202807,0.175343399,0.200099455
1/1/2018,0,1.843,0.034350267,0,-20.54447268,-20.4945005,-32.91,-11.446,-25.79847594,-25.671,0.038,1.495,72,34.56834924,35.75,1,0.516267668,0.5,NE,NH_2,NE_NH_2,6.081581157,0.175102442,0.19907121
1/2/2018,0,0.545,0.00072861,0,-20.83935504,-20.5160005,-36.165,-11.092,-26.35230615,-26.1785,0.068,1.728,71,34.34596366,35.5,1,0.508573676,0.5,NE,NH_2,NE_NH_2,6.091002255,0.174881547,0.19863288
1/3/2018,0,4.079,0.234832888,0,-17.48783887,-17.258501,-33.381,-5.705,-20.16937166,-19.884,0,1.994,70,34.12357808,35.25,1,0.500879683,0.5,NE,NH_2,NE_NH_2,6.08997234,0.174633954,0.198651154
1/4/2018,0,4.245,0.168632353,0,-11.32344974,-11.5085005,-23.606,-1.443,-16.14173529,-16.3815,0.068,3.403,69,33.9011925,35,1,0.49318569,0.5,NE,NH_2,NE_NH_2,6.078902636,0.174306131,0.198065235
1/5/2018,2.822,56.194,17.23251872,17.371,-10.19251384,-10.033501,-23.988,1.288,-11.69705481,-11.8955,0.016,1.966,69.25,33.03320031,34,1,0.524855021,0.5,NE,NH_2,NE_NH_2,6.058885708,0.173831907,0.197753041
1/6/2018,0,19.347,0.446220588,0,-17.74588835,-17.3645005,-27.712,-4.582,-24.42945722,-24.3755,0.096,2.267,69.5,32.16520812,33,1,0.556524352,0.5,NE,NH_2,NE_NH_2,6.03152668,0.173262054,0.197258081
1/7/2018,0,5.315,0.080831551,0,-21.6438658,-21.382001,-32.729,-10.216,-27.76218182,-27.693,0.039,1.907,69.75,31.29721593,32,1,0.588193683,0.5,NE,NH_2,NE_NH_2,5.998421832,0.172806015,0.196237411
1/8/2018,0,5.451,0.409041444,0,-17.3156116,-17.4245015,-31.9,-4.842,-21.51263369,-21.5905,0.066,2.858,70,30.42922374,31,1,0.619863014,0.5,NE,NH_2,NE_NH_2,5.961031525,0.172642388,0.196800829
1/9/2018,0,13.708,2.12578877,1.3635,-5.706660657,-5.1815002,-16.79,2.812,-8.059358289,-8.366,0,5.213,69,30.16577163,31,1,0.564980317,0.5,NE,NH_2,NE_NH_2,5.920681713,0.172683006,0.196618801
1/10/2018,0,2.583,0.09121123,0,-5.563462786,-5.53000045,-21.326,5.378,-9.470421123,-9.3885,0.083,5.58,68,29.90231951,31,1,0.51009762,0.5,NE,NH_2,NE_NH_2,5.878565374,0.172820248,0.196782595
1/11/2018,0,1.939,0.088590909,0,-5.167946725,-5.17350025,-20.449,5.402,-7.467803476,-7.497,0,5.573,67,29.6388674,31,1,0.455214923,0.5,NE,NH_2,NE_NH_2,5.835743835,0.172941706,0.196947274
1/12/2018,0,26.683,1.155041444,0,5.008863822,4.8500004,-3.178,14.106,3.847259358,3.8325,0,4.634,66,29.37541528,31,1,0.400332226,0.5,NE,NH_2,NE_NH_2,5.793148017,0.173004657,0.196867908
1/13/2018,17.945,77.853,45.43032086,46.0615,5.883664694,6.16800015,-14.362,17.886,5.876526738,6.1675,0,4.717,69.75,32.38026886,34,1,0.435090533,0.5,NE,NH_2,NE_NH_2,5.751579576,0.173067727,0.197019759
1/14/2018,0,18.753,3.961294118,1.7985,-7.812888036,-7.26600015,-28.836,16.03,-13.26276337,-13.0145,0,4.405,73.5,35.38512245,37,1,0.469848839,0.5,NE,NH_2,NE_NH_2,5.711711955,0.173213826,0.199082382
1/15/2018,0,0,0,0,-14.2543776,-13.748501,-30.001,-3.158,-20.54780882,-20.116,0.071,3.291,77.25,38.38997603,40,1,0.504607146,0.5,NE,NH_2,NE_NH_2,5.674091351,0.17350618,0.199339628
1/16/2018,0,4.989,0.245283422,0,-12.99566104,-12.7025,-25.511,-5.313,-16.69529144,-16.609,0,2.88,81,41.39482961,43,1,0.539365452,0.5,NE,NH_2,NE_NH_2,5.63913757,0.173911094,0.199982547
1/17/2018,0,10.838,4.055411765,4.2715,-6.887226223,-6.75600015,-16.23,1.675,-8.072173797,-7.827,0,3.379,75.5,38.09622997,39.5,1,0.549190038,0.5,NE,NH_2,NE_NH_2,5.607144813,0.174382921,0.200428279
1/18/2018,0,14.683,3.293565508,2.6935,-7.758782428,-8.0335,-19.281,2.173,-8.083498663,-8.328,0.011,1.363,70,34.79763032,36,1,0.559014623,0.5,NE,NH_2,NE_NH_2,5.57814943,0.174885894,0.200576384
1/19/2018,0,1.304,0.073331551,0,-7.926996334,-7.7115004,-19.226,1.671,-10.19451738,-10.3225,0.001,3.483,64.5,31.49903068,32.5,1,0.568839208,0.5,NE,NH_2,NE_NH_2,5.55140783,0.175394428,0.200803388
1/20/2018,0,0.659,0.015871658,0,-4.009072341,-4.01100015,-11.91,2.764,-7.127890374,-7.085,0.023,3.713,59,28.20043103,29,1,0.578663793,0.5,NE,NH_2,NE_NH_2,5.52551463,0.175880806,0.20096328
1/21/2018,0,0.288,0.001338235,0,1.478942564,1.64600005,-7.156,9.05,-3.816280749,-3.8905,0.042,6.727,63.5,27.6013306,28,1,0.592651691,0.5,NE,NH_2,NE_NH_2,5.499265488,0.17630521,0.200771749
1/22/2018,0,1.762,0.080153743,0,0.709371682,1.0500001,-9.384,9.622,-4.036512032,-3.4195,0,6.86,68,27.00223017,27,1,0.606639589,0.5,NE,NH_2,NE_NH_2,5.471846303,0.176648489,0.200881599
1/23/2018,0.94,13.263,5.665613636,5.433,-1.722135108,-1.2060001,-10.462,7.12,-4.03559492,-3.148,0,2.742,72.5,26.40312974,26,1,0.620627487,0.5,NE,NH_2,NE_NH_2,5.442802838,0.176891725,0.201211496
1/24/2018,3.194,44.51,21.95463369,21.804,-0.148598938,-0.216500005,-10.681,9.848,-0.805358289,-0.6825,0,2.757,77,25.8040293,25,1,0.634615385,0.5,NE,NH_2,NE_NH_2,5.412010644,0.177029597,0.201677171
1/25/2018,0,1.403,0.005838235,0,-6.442978888,-6.0995004,-18.443,5.407,-13.02417781,-12.8,0.112,4.667,78,28.08705146,27.5,1,0.565949253,0.5,NE,NH_2,NE_NH_2,5.379695027,0.177058175,0.202140693
1/26/2018,0,0,0,0,-10.69939353,-10.4930005,-22.459,-1.3,-18.44875,-18.261,0.08,3.919,79,30.37007362,30,1,0.497283122,0.5,NE,NH_2,NE_NH_2,5.346520704,0.176984108,0.202644041
1/27/2018,0,0.495,0.004465241,0,-8.240338592,-7.9545004,-22.264,1.727,-14.62308422,-14.3575,0.085,5.272,80,32.65309578,32.5,1,0.428616991,0.5,NE,NH_2,NE_NH_2,5.313302008,0.176934187,0.203130639
1/28/2018,0,6.017,0.778875668,0.5745,-0.308324879,-0.105000003,-16.569,11.543,-1.84590508,-1.812,0.113,9.198,81,34.93611794,35,1,0.35995086,0.5,NE,NH_2,NE_NH_2,5.280938594,0.177095651,0.203287461
1/29/2018,0,0.196,0.000564171,0,1.123085599,1.136,-10.481,10.363,-3.919360963,-3.884,0,7.812,73.75,33.39370736,33.25,1,0.413050538,0.5,NE,NH_2,NE_NH_2,5.250439975,0.177613552,0.20348151
1/30/2018,0,2.089,0.058200535,0,-3.991687323,-3.64000025,-12.996,4.9,-10.64812166,-10.1705,0.259,4.77,66.5,31.85129679,31.5,1,0.466150215,0.5,NE,NH_2,NE_NH_2,5.222937163,0.178269486,0.204365534
1/31/2018,0,11.413,0.735030749,0,-8.808981691,-9.050501,-18.422,0.569,-14.75342647,-14.8525,0.11,3.93,59.25,30.30888622,29.75,1,0.519249893,0.5,NE,NH_2,NE_NH_2,5.19965452,0.17869941,0.204486269
2/1/2018,0,6.064,0.798581551,0.532,-7.63634527,-7.4995005,-18.615,-0.003,-13.71361898,-13.596,0.006,4.261,52,28.76647564,28,1,0.57234957,0.5,NE,NH_2,NE_NH_2,5.181809486,0.178815695,0.204729859
2/2/2018,0.318,11.898,4.248084225,4.1435,-2.612350361,-2.4205,-15.362,6.773,-4.226648396,-4.085,0,5.163,53,29.85874758,29.75,1,0.559984009,0.5,NE,NH_2,NE_NH_2,5.170193875,0.1789018,0.204921155
2/3/2018,0,6.373,0.458887701,0,-12.63131608,-12.0050005,-26.63,0.466,-19.95200936,-19.6865,0.003,2.704,54,30.95101951,31.5,1,0.547618447,0.5,NE,NH_2,NE_NH_2,5.165050742,0.179091368,0.205419978
2/4/2018,0,11.904,0.320955882,0,-11.35171842,-11.0380005,-24.294,-0.194,-15.44150401,-14.8935,0,3.524,55,32.04329145,33.25,1,0.535252886,0.5,NE,NH_2,NE_NH_2,5.166051702,0.179343289,0.205335992
2/5/2018,2.541,39.381,16.59273396,15.5885,-1.450276791,-1.36850005,-12.413,6.103,-2.366993316,-2.747,0,4.472,56,33.13556338,35,1,0.522887324,0.5,NE,NH_2,NE_NH_2,5.172273745,0.179606444,0.205047083
2/6/2018,0,1.713,0.103911765,0,-5.944013623,-5.66000035,-21.666,6.399,-13.6470508,-13.562,0.002,4.713,57,29.39943676,29.75,1,0.567978501,0.625,NE,NH_2,NE_NH_2,5.182294416,0.179848591,0.205464013
2/7/2018,0,18.66,0.31346123,0,-8.204962937,-8.1250005,-21.839,0.731,-12.22171524,-12.262,0.003,3.506,58,25.66331015,24.5,1,0.613069678,0.75,NE,NH_2,NE_NH_2,5.194650862,0.180055323,0.206194414
2/8/2018,9.743,36.779,20.54770187,20.5595,-8.16482524,-8.0910005,-20.819,1.362,-9.344691176,-9.5415,0,2.211,59,21.92718353,19.25,1,0.658160855,0.875,NE,NH_2,NE_NH_2,5.207972696,0.180213488,0.20796271
2/9/2018,0,1.649,0.024088235,0,-11.43806338,-11.1905,-26.133,-1.322,-15.45889037,-15.229,0.003,3.294,60,18.19105691,14,1,0.703252033,1,NE,NH_2,NE_NH_2,5.221003683,0.180315873,0.208641086
2/10/2018,0,8.491,2.438635027,1.5875,-9.500723731,-9.334501,-24.411,2.574,-10.64016043,-10.5675,0,3.465,62.25,20.57228428,17.25,1,0.625548268,0.875,NE,NH_2,NE_NH_2,5.232623535,0.18040491,0.209298468
2/11/2018,0,16.791,5.241037433,4.7725,-0.211855619,-0.0075,-11.793,8.34,-0.912037433,-0.7065,0,3.071,64.5,22.95351165,20.5,1,0.547844504,0.75,NE,NH_2,NE_NH_2,5.241898403,0.180528914,0.208906826
2/12/2018,0.075,23.345,8.729144385,6.9235,1.082068222,1.08150005,-7.695,9.629,-0.471491979,-0.3165,0,2.426,66.75,25.33473902,23.75,1,0.470140739,0.625,NE,NH_2,NE_NH_2,5.248215387,0.180733351,0.208817438
2/13/2018,0,0,0,0,-5.528433399,-5.3680002,-22.622,5.5,-11.8863262,-11.964,0,5.547,69,27.71596639,27,1,0.392436975,0.5,NE,NH_2,NE_NH_2,5.251267363,0.181013858,0.208824738
2/14/2018,0,0,0,0,-6.946559128,-6.91950025,-21.538,1.509,-13.68667513,-13.591,0.007,5.167,69.75,29.44186609,29.5,1,0.381012514,0.5,NE,NH_2,NE_NH_2,5.250835176,0.181320025,0.209370814
2/15/2018,0,0.001,1.34E-06,0,-0.250935841,-0.162500005,-15.344,9.725,-4.091386364,-3.9255,0,5.924,70.5,31.1677658,32,1,0.369588053,0.5,NE,NH_2,NE_NH_2,5.24672409,0.181606157,0.209969726
2/16/2018,0,10.202,1.062320856,0.6055,2.540195286,2.6835,-12.827,13.372,1.571359626,1.624,0,5.902,71.25,32.89366551,34.5,1,0.358163592,0.5,NE,NH_2,NE_NH_2,5.238752822,0.181870751,0.210693542
2/17/2018,0,5.547,0.431109626,0,-2.228201957,-1.99400015,-19.286,10.386,-6.069600267,-6.016,0,4.863,72,34.61956522,37,1,0.34673913,0.5,NE,NH_2,NE_NH_2,5.226742535,0.182154082,0.21125934
2/18/2018,0.103,15.694,7.125609626,7.174,-4.440889212,-4.269,-17.617,3.346,-9.496188503,-9.2285,0,5.774,67.25,34.35490149,36.5,1,0.338534937,0.375,NE,NH_2,NE_NH_2,5.210505799,0.182495501,0.211385458
2/19/2018,0,1.612,0.077394385,0,-3.724363776,-3.3135001,-18.308,6.087,-7.956931818,-7.8495,0,5.557,62.5,34.09023776,36,1,0.330330743,0.25,NE,NH_2,NE_NH_2,5.189835516,0.182931955,0.211902463
2/20/2018,0,19.719,3.508681818,2.861,-0.070298128,-0.40250001,-14.733,10.901,-0.672950535,-0.707,0,6.223,57.75,33.82557404,35.5,1,0.32212655,0.125,NE,NH_2,NE_NH_2,5.164493809,0.183490876,0.212083519
2/21/2018,0,10.939,1.575148396,0,6.393548413,6.77200025,-6.504,19.939,4.61325,4.844,0,10.91,53,33.56091031,35,1,0.313922356,0,NE,NH_2,NE_NH_2,5.134234787,0.184144792,0.212630183
2/22/2018,0,3.34,0.169477273,0,8.974973688,8.8050005,-8.274,24.664,2.244835561,2.1615,0,16.349,53,32.31106304,33.25,1,0.328562572,0.125,NE,NH_2,NE_NH_2,5.098931239,0.184844344,0.213359241
2/23/2018,0,9.259,1.700425134,0.2455,-3.578754146,-3.47950015,-15.054,5.133,-8.486362299,-8.529,0,5.097,53,31.06121578,31.5,1,0.343202789,0.25,NE,NH_2,NE_NH_2,5.058608364,0.185554925,0.213861392
2/24/2018,0.46,16.959,4.306454545,4.17,-1.592937226,-1.2900001,-14.537,5.97,-2.686759358,-2.373,0,4.607,53,29.81136852,29.75,1,0.357843005,0.375,NE,NH_2,NE_NH_2,5.013445912,0.186259553,0.214512524
2/25/2018,0,16.221,2.003715241,0,1.797881094,1.9455001,-9.438,11.816,-3.47475,-3.332,0,7.518,53,28.56152125,28,1,0.372483221,0.5,NE,NH_2,NE_NH_2,4.963780446,0.186935708,0.214761225
2/26/2018,1.308,20.425,8.958552139,8.9905,-0.324636375,-0.25950001,-8.511,6.484,-1.490024064,-1.178,0,3.639,59.5,30.98195175,31,1,0.320490501,0.375,NE,NH_2,NE_NH_2,4.910107752,0.187566108,0.215315954
2/27/2018,0,2.827,0.02063369,0,1.680096315,1.81450005,-8.854,11.356,-5.109840909,-5.1605,0,9.022,66,33.40238225,34,1,0.26849778,0.25,NE,NH_2,NE_NH_2,4.853085378,0.188162017,0.215910904
2/28/2018,0,0.008,1.07E-05,0,2.763302241,2.84750005,-8.164,12.964,-5.880578877,-5.942,0,11.191,72.5,35.82281275,37,1,0.216505059,0.125,NE,NH_2,NE_NH_2,4.79353532,0.18873915,0.216437872
3/1/2018,0,5.23,0.255013369,0,5.926232852,5.873,-4.785,17.314,-1.910938503,-1.928,0,15.713,79,38.24324324,40,1,0.164512338,0,NE,NH_2,NE_NH_2,4.73244683,0.189320158,0.216854453
3/2/2018,0,27.663,5.301755348,3.2195,3.644861103,3.66450025,-4.869,15.621,-1.559839572,-1.4285,0,11.776,71,33.23798799,34.5,1,0.279634254,0.25,NE,NH_2,NE_NH_2,4.670979379,0.18994111,0.218058641
3/3/2018,0,31.473,8.931930481,7.826,0.888751372,1.2520001,-5.717,7.467,-2.433537433,-2.427,0,6.163,63,28.23273273,29,1,0.394756169,0.5,NE,NH_2,NE_NH_2,4.610415395,0.190609152,0.218835837
3/4/2018,0,1.876,0.02059492,0,2.18075008,2.4295002,-4.931,8.979,-3.404143048,-3.347,0,6.512,55,23.22747748,23.5,1,0.509878085,0.75,NE,NH_2,NE_NH_2,4.551958846,0.191331684,0.219349108
3/5/2018,0,7.959,1.193997326,0.978,0.722302165,1.19150005,-6.799,6.833,-4.474808824,-4.396,0,5.742,47,18.22222222,18,1,0.625,1,NE,NH_2,NE_NH_2,4.496700813,0.192148339,0.220443006
3/6/2018,0,1.34,0.008070856,0,-0.739123023,-0.65750002,-11.503,7.659,-5.96227139,-5.7315,0,6.407,50,21.73801973,21.25,1,0.531117865,0.75,NE,NH_2,NE_NH_2,4.44572077,0.193088606,0.221306856
3/7/2018,0,3.664,0.279241979,0,0.25676739,0.594000025,-9.349,7.955,-6.243780749,-6.0555,0.088,6.863,53,25.25381724,24.5,1,0.437235729,0.5,NE,NH_2,NE_NH_2,4.400108454,0.194063806,0.222210278
3/8/2018,3.288,45.604,19.6285762,18.9765,-1.334104324,-1.04950005,-6.777,2.513,-3.542266043,-3.329,0,3.039,56,28.76961475,27.75,1,0.343353594,0.25,NE,NH_2,NE_NH_2,4.360958684,0.194930361,0.223143281
3/9/2018,0.325,39.123,7.063457219,6.336,-2.954161871,-2.8575002,-10.221,2.712,-4.444287433,-4.425,0,2.521,59,32.28541226,31,1,0.249471459,0,NE,NH_2,NE_NH_2,4.329366198,0.195546931,0.225213262
3/10/2018,0,9.488,1.094454545,0.6675,-2.093704623,-1.8785001,-10.865,4.052,-4.985204545,-4.983,0,3.704,56.5,27.70269556,26.5,1,0.383532166,0.25,NE,NH_2,NE_NH_2,4.306420531,0.195916776,0.226722944
3/11/2018,0,10.877,0.910799465,0,-1.019483993,-0.747500025,-8.066,5.622,-6.040286096,-6.1975,0,5.45,54,23.11997886,22,1,0.517592872,0.5,NE,NH_2,NE_NH_2,4.293211527,0.196156528,0.226919406
3/12/2018,0,3.942,0.150969251,0,-1.744600337,-1.52800005,-12.43,8.089,-6.33534492,-6.3205,0.037,6.902,51.5,18.53726216,17.5,1,0.651653579,0.75,NE,NH_2,NE_NH_2,4.290866031,0.19638797,0.228304733
3/13/2018,0,9.071,2.348584225,1.905,-0.705573557,-0.44850002,-12.169,6.285,-4.655955882,-4.5795,0,5.92,49,13.95454545,13,1,0.785714286,1,NE,NH_2,NE_NH_2,4.300549891,0.196725695,0.229585074
3/14/2018,4.006,49.301,20.72693583,20.191,-2.079767461,-1.8850001,-7.851,1.754,-3.537450535,-3.481,0,1.982,47,13.69590909,12.75,1,0.780535714,1,NE,NH_2,NE_NH_2,4.323458686,0.197193004,0.230389069
3/15/2018,0,22.591,5.942470588,5.3585,-0.925582923,-0.705500035,-7.566,5.446,-3.525110963,-3.656,0,4.818,45,13.43727273,12.5,1,0.775357143,1,NE,NH_2,NE_NH_2,4.360808548,0.197729773,0.230791271
3/16/2018,0,6.563,0.544294118,0,-1.211339616,-0.7745,-9.782,7.387,-6.917175134,-6.8765,0.126,6.385,43,13.17863636,12.25,1,0.770178571,1,NE,NH_2,NE_NH_2,4.413827067,0.198272009,0.231493329
3/17/2018,0,0.918,0.047312834,0,-4.733712758,-4.09350015,-14.893,4.778,-12.95606417,-12.7165,0.177,6.678,41,12.92,12,1,0.765,1,NE,NH_2,NE_NH_2,4.483744283,0.198757991,0.231935943
3/18/2018,0,0.383,0.00117246,0,-9.215950965,-8.9740005,-29.788,4.811,-19.30478075,-19.294,0,6.064,45,16.03421182,15.5,1,0.67966133,0.875,NE,NH_2,NE_NH_2,4.571783763,0.199155948,0.232189382
3/19/2018,0,0.773,0.001641711,0,-9.515870787,-8.8465005,-26.364,1.145,-20.61759759,-20.4405,0.001,5.351,49,19.14842365,19,1,0.59432266,0.75,NE,NH_2,NE_NH_2,4.679102353,0.199435674,0.232698313
3/20/2018,0,0.64,0.001330214,0,-7.652327889,-6.8170004,-24.149,3.121,-16.95192112,-16.709,0,6.175,53,22.26263547,22.5,1,0.50898399,0.625,NE,NH_2,NE_NH_2,4.806502805,0.199579638,0.233414906
3/21/2018,0,0,0,0,-4.283627173,-3.7610002,-21.374,6.536,-12.62985963,-12.4535,0.03,7.708,57,25.37684729,26,1,0.42364532,0.5,NE,NH_2,NE_NH_2,4.954080183,0.199648875,0.233194803
3/22/2018,0,3.582,0.486612299,0,-2.112774136,-1.468,-18.536,6.476,-8.081363636,-7.9215,0.137,5.663,56.75,24.34015081,24.75,1,0.501399634,0.625,NE,NH_2,NE_NH_2,5.121299246,0.199726549,0.23349093
3/23/2018,0,7.554,0.807545455,0,0.135389046,0.25950001,-13.42,9.631,-6.97840107,-7.085,0,8.973,56.5,23.30345432,23.5,1,0.579153948,0.75,NE,NH_2,NE_NH_2,5.307653917,0.199923418,0.233980113
3/24/2018,0,0,0,0,0.852049498,1.1625001,-12.284,8.451,-7.331909091,-7.34,0,7.852,56.25,22.26675783,22.25,1,0.656908263,0.875,NE,NH_2,NE_NH_2,5.512869353,0.200358651,0.234279968
3/25/2018,0,10.411,0.635949198,0.108,0.313438512,1.077,-13.515,8.815,-6.678122995,-6.634,0.001,8.163,56,21.23006135,21,1,0.734662577,1,NE,NH_2,NE_NH_2,5.7369482,0.201071911,0.234705741
3/26/2018,0,0.407,0.001474599,0,-2.209857029,-2.021,-16.167,6.734,-8.708016043,-8.42,0,6.772,55.5,23.15712185,23,1,0.662179452,0.875,NE,NH_2,NE_NH_2,5.980217116,0.202014105,0.235775122
3/27/2018,0,0.245,0.000533422,0,-0.894558857,-0.75700002,-15.48,10.072,-10.36775134,-10.0195,0,10.291,55,25.08418235,25,1,0.589696327,0.75,NE,NH_2,NE_NH_2,6.243373564,0.203107023,0.236793267
3/28/2018,0,5.951,0.720415775,0.268,1.455949251,1.68750005,-13.594,10.071,-8.807195187,-8.794,0,10.365,54.5,27.01124284,27,1,0.517213202,0.625,NE,NH_2,NE_NH_2,6.52735215,0.204264243,0.237946411
3/29/2018,0,3.22,0.023740642,0,4.405040265,4.4890003,-5.079,15.061,-1.273962567,-1.421,0,10.004,54,28.93830334,29,1,0.444730077,0.5,NE,NH_2,NE_NH_2,6.832637341,0.205395194,0.239331602
3/30/2018,0.846,25.971,7.96081016,7.2095,5.219803682,5.322,-3.798,12.913,2.890163102,3.0265,0,8.008,55.5,31.00192402,31.75,1,0.391383379,0.375,NE,NH_2,NE_NH_2,7.159071514,0.206415133,0.240598256
3/31/2018,0,8.964,1.610862299,1.319,4.163505503,4.742,-7.466,14.576,-0.064473262,0.039,0,6.313,57,33.06554471,34.5,1,0.33803668,0.25,NE,NH_2,NE_NH_2,7.505831474,0.207325329,0.241247534
4/1/2018,0,5.767,0.214020053,0,4.914461417,5.0585002,-6.286,13.996,-7.414622995,-7.605,0,13.181,58.5,35.12916539,37.25,1,0.284689982,0.125,NE,NH_2,NE_NH_2,7.871404324,0.208153471,0.241598292
4/2/2018,0,1.655,0.141763369,0,2.484036189,2.67100005,-8.225,13.657,-8.338758021,-8.2795,0,12.282,60,37.19278607,40,1,0.231343284,0,NE,NH_2,NE_NH_2,8.25373758,0.208973848,0.242507445
4/3/2018,0,3.27,0.336037433,0,0.606355639,0.65,-8.642,8.542,-6.995364973,-6.77,0,7.899,61.5,36.65424086,39.5,1,0.20432938,0,NE,NH_2,NE_NH_2,8.651031231,0.209850433,0.242970903
4/4/2018,1.044,14.846,7.59876738,7.693,2.777422562,2.8700001,-6.961,9.991,-1.240010695,-0.861,0,8.371,63,36.11569565,39,1,0.177315477,0,NE,NH_2,NE_NH_2,9.062085743,0.21082818,0.243353844
4/5/2018,0.75,23.691,8.199533422,7.601,0.413116331,0.1435,-12.347,11.716,-4.023191176,-3.9775,0,6.918,64.5,35.57715044,38.5,1,0.150301574,0,NE,NH_2,NE_NH_2,9.485318503,0.211942242,0.244234829
4/6/2018,0,0.5,0.001907754,0,-3.658272875,-3.3650001,-14.768,6.172,-15.46712968,-15.539,0,7.482,66,35.03860523,38,1,0.123287671,0,NE,NH_2,NE_NH_2,9.918682226,0.213161435,0.245660151
